Order ID,Vendor ID,Pickup Address,HubCN ID,Plan_Vendor_Pickup Time,Vendor_PickupTime
LECVN020153531403,CN34621,"No. 7, Xinxing Lane, Jiangwan, Choujiang St., Yiwu City , Jinhua , Zhejiang China (Mainland) Yiwu City CN",LECCNYW,3/26/2022 13:57,3/26/2022 18:51
LECVN022326708803,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/27/2022 17:06,3/31/2022 15:09
LECVN025316978783,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 4:37,3/29/2022 3:31
LECVN024650612883,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/30/2022 16:01,4/1/2022 2:53
LECVN024670253263,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/26/2022 11:12,3/29/2022 2:36
LECVN025528531743,CN28326,No.755 west xuefeng road Yiwu City CN,LECCNYW,3/30/2022 14:32,3/29/2022 20:03
LECVN025914999773,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/29/2022 9:56,4/1/2022 2:49
LECVN027261305173,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/25/2022 4:46,3/29/2022 16:49
LECVN026219438213,CN54850,"No. 755, West Xuefeng Road Yiwu City CN",LECCNYW,3/28/2022 9:09,3/29/2022 3:10
LECVN020190931793,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/26/2022 13:02,3/29/2022 2:36
LECVN028342726963,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/26/2022 6:17,3/29/2022 17:10
LECVN026617648003,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 8:14,3/31/2022 20:15
LECVN023842425043,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 23:10,3/29/2022 3:03
LECVN020649807423,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 4:29,3/30/2022 9:52
LECVN025462229783,CN25266,"2 floor,No 1 Building 1,Zhoucun district,Beiyuan street,Yiwu,China Yiwu city CN",LECCNYW,3/28/2022 6:18,3/30/2022 11:14
LECVN029080607983,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/26/2022 17:14,3/29/2022 17:19
LECVN027686274793,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/29/2022 14:38,3/26/2022 17:58
LECVN023917730234,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/24/2022 20:52,3/29/2022 1:07
LECVN023440906723,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 12:02,4/1/2022 3:06
LECVN028023447423,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 8:58,3/29/2022 0:25
LECVN024448111524,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/25/2022 22:59,3/26/2022 20:59
LECVN028946641693,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/26/2022 20:26,3/29/2022 1:57
LECVN029182063074,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/28/2022 14:28,3/29/2022 19:57
LECVN024785728294,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/29/2022 8:00,4/1/2022 0:53
LECVN020167915633,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/26/2022 23:58,3/29/2022 1:02
LECVN020668729174,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/27/2022 15:59,3/30/2022 9:19
LECVN024419042573,CN39822,"2nd Floor, No. 20 Of Qingkou Xincun Yiwu City CN",LECCNYW,3/30/2022 13:53,4/1/2022 2:51
LECVN025960656783,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/29/2022 7:54,3/29/2022 15:49
LECVN024372640673,CN08969,"Unit C, 18/F, Bldg.B, Modern Window Tower, Huaqiang North Rd, Shenzhen Guangdong, 518000",LECCNSZ,3/28/2022 20:20,3/30/2022 16:22
LECVN026712001584,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 11:29,3/29/2022 9:25
LECVN027201549434,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/29/2022 11:45,3/29/2022 9:34
LECVN024030102283,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 13:56,3/26/2022 19:05
LECVN020394175723,CN25266,"2 floor,No 1 Building 1,Zhoucun district,Beiyuan street,Yiwu,China Yiwu city CN",LECCNYW,3/27/2022 17:28,3/29/2022 17:30
LECVN029820623183,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/26/2022 19:56,3/29/2022 0:08
LECVN023565718853,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/28/2022 0:28,3/29/2022 18:25
LECVN029926099224,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/26/2022 20:55,3/29/2022 2:52
LECVN022711138714,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/30/2022 2:29,3/29/2022 17:41
LECVN025092009003,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 4:46,3/29/2022 16:49
LECVN021515311033,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 4:26,3/30/2022 10:00
LECVN024022760103,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/27/2022 18:35,3/29/2022 18:25
LECVN022159547353,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 5:22,3/29/2022 17:15
LECVN027871297263,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/25/2022 20:21,3/29/2022 18:21
LECVN026829492103,CN26450,"2/F,NO.5 ,Building 13, Yinhai YiQu,Yiwu City Yiwu City CN",LECCNYW,3/24/2022 20:53,3/29/2022 0:22
LECVN020709302603,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 1:43,3/29/2022 17:41
LECVN028513689313,CN34621,"No. 7, Xinxing Lane, Jiangwan, Choujiang St., Yiwu City , Jinhua , Zhejiang China (Mainland) Yiwu City CN",LECCNYW,3/29/2022 22:33,4/1/2022 3:30
LECVN020995551833,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 17:45,3/29/2022 15:42
LECVN021364084863,CN70331,5/F Dasan Litang district Yiwu City,LECCNYW,3/31/2022 21:11,3/29/2022 18:37
LECVN022536210643,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 17:56,3/29/2022 16:01
LECVN029610713143,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/27/2022 16:46,3/30/2022 11:52
LECVN028546301873,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/26/2022 18:58,3/29/2022 17:01
LECVN028171164333,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/28/2022 8:38,3/30/2022 9:54
LECVN026241339063,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/26/2022 6:14,3/29/2022 17:12
LECVN027142754233,CN39822,"2nd Floor, No. 20 Of Qingkou Xincun Yiwu City CN",LECCNYW,3/28/2022 20:51,3/29/2022 16:37
LECVN026824695473,CN69053,"5 F., NO.238 XUEFENG XI ROAD,YIWU CITY",LECCNYW,3/27/2022 19:09,3/26/2022 21:08
LECVN023511830404,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/30/2022 2:22,3/29/2022 17:24
LECVN024849756844,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 2:51,3/26/2022 21:02
LECVN026329786204,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 14:27,3/26/2022 17:49
LECVN024672577953,CN91236,"Gate 38, Longxiang Road, Niansanli Industrial development zone,YiWu City",LECCNYW,3/29/2022 1:22,3/29/2022 3:18
LECVN029275374444,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 4:41,3/30/2022 10:08
LECVN022869489523,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/30/2022 15:58,3/29/2022 18:33
LECVN029449590823,CN88991,"2/F, No.3, Yongsheng Xiaoqu No.21, Yiwu, Zhejiang",LECCNYW,3/26/2022 9:16,3/29/2022 2:57
LECVN029009494364,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/29/2022 10:31,4/1/2022 2:36
LECVN029917890794,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 17:01,3/31/2022 14:48
LECVN025695847143,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 20:49,3/29/2022 2:51
LECVN022497244843,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 20:35,4/1/2022 2:34
LECVN026448212953,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/29/2022 21:55,4/1/2022 2:58
LECVN020816853793,CN34679,"No.496,Chengdian South Road,Yiwu city,Zhejiang Province,China. Yiwu city CN",LECCNYW,3/29/2022 21:43,3/29/2022 15:51
LECVN020715126183,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 10:02,3/29/2022 0:27
LECVN022995632743,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/24/2022 7:01,3/29/2022 0:57
LECVN021275570694,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/27/2022 8:13,3/31/2022 20:16
LECVN027937268374,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 6:01,3/29/2022 17:14
LECVN028371933063,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/27/2022 16:20,3/30/2022 11:20
LECVN023484769263,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/27/2022 8:08,3/29/2022 8:10
LECVN024068014014,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/28/2022 9:06,3/30/2022 15:00
LECVN025405246413,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/25/2022 14:25,3/26/2022 18:07
LECVN027849121594,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/25/2022 15:05,3/26/2022 21:10
LECVN025053254893,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 4:31,3/30/2022 10:36
LECVN027491224473,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/28/2022 21:26,3/29/2022 3:29
LECVN027842946073,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/27/2022 17:19,3/29/2022 17:17
LECVN021616373863,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/26/2022 17:09,3/29/2022 17:14
LECVN026197894093,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/27/2022 5:48,3/29/2022 9:39
LECVN029918853433,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/30/2022 2:56,4/1/2022 5:02
LECVN021097512953,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/26/2022 8:52,3/29/2022 0:32
LECVN028476606423,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/30/2022 2:40,3/29/2022 20:05
LECVN023246882823,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 14:05,4/1/2022 1:07
LECVN020426741043,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/23/2022 17:46,3/28/2022 15:50
LECVN027298424843,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 15:31,3/30/2022 8:51
LECVN024898313433,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 11:49,3/29/2022 9:32
LECVN028013078963,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 0:33,3/30/2022 16:28
LECVN023200692124,CN39822,"2nd Floor, No. 20 Of Qingkou Xincun Yiwu City CN",LECCNYW,3/28/2022 20:53,3/29/2022 2:18
LECVN029116528143,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 12:53,4/1/2022 4:56
LECVN022127871084,CN09482,"Rm# 18A, Unit 1, DuShiYangGuang Building, NO. 6017 Shennan Road",LECCNSZ,3/30/2022 13:25,4/1/2022 10:10
LECVN026156520093,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/30/2022 0:01,4/1/2022 2:51
LECVN024070229653,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/29/2022 8:41,4/1/2022 3:44
LECVN023703209874,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/30/2022 18:46,3/29/2022 20:08
LECVN029465988333,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/29/2022 17:11,3/29/2022 18:29
LECVN028282655533,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 8:17,3/30/2022 9:52
LECVN022227808883,CN91287,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 13:16,3/29/2022 17:19
LECVN021692726153,CN99813,No.236 Yinhai Road Yiwu City CN,LECCNYW,3/28/2022 9:26,3/29/2022 3:42
LECVN020374662813,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/30/2022 4:41,3/29/2022 20:06
LECVN022999728563,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/27/2022 8:10,3/31/2022 20:20
LECVN026337508484,CN01970,"RM 204, First Bldg, Tap Water Garden, Tianjinghu, #35 Huangbei Rd, Luohu Dist, P.R. China,",LECCNSZ,3/30/2022 7:38,4/1/2022 11:14
LECVN022085301773,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/28/2022 12:11,3/30/2022 15:02
LECVN024909372473,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/27/2022 7:40,3/29/2022 9:23
LECVN028781720333,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/27/2022 22:41,3/29/2022 2:51
LECVN020329197603,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/26/2022 13:01,3/29/2022 0:33
LECVN029558344693,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/29/2022 1:36,3/29/2022 3:30
LECVN023706781323,CN69053,"5 F., NO.238 XUEFENG XI ROAD,YIWU CITY",LECCNYW,3/29/2022 8:28,4/1/2022 3:37
LECVN026708800423,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 7:38,3/29/2022 9:09
LECVN029813445354,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/29/2022 22:18,4/1/2022 1:11
LECVN025631072323,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/28/2022 9:30,3/29/2022 2:05
LECVN029325716594,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 3:48,3/30/2022 10:53
LECVN027852102823,CN28326,No.755 west xuefeng road Yiwu City CN,LECCNYW,3/29/2022 10:00,4/1/2022 2:58
LECVN029128116094,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 8:19,3/31/2022 20:07
LECVN022692418544,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/27/2022 5:11,3/26/2022 21:14
LECVN022283692753,CN95381,"No. 52 Xingyun Road, Jinsanjiao Industrial Zone, Yiwu City CN",LECCNYW,3/26/2022 22:55,3/29/2022 0:19
LECVN026369668403,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/27/2022 5:06,3/26/2022 21:08
LECVN020682886433,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 6:55,3/31/2022 14:51
LECVN021659624384,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/27/2022 18:14,3/30/2022 10:20
LECVN020356353693,CN34621,"No. 7, Xinxing Lane, Jiangwan, Choujiang St., Yiwu City , Jinhua , Zhejiang China (Mainland) Yiwu City CN",LECCNYW,3/26/2022 9:24,3/29/2022 2:04
LECVN021136185183,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 9:24,3/29/2022 2:03
LECVN026283922473,CN56433,"Rm. 202, 2nd Floor, No. 2, Bldg. 41, Changchun 3rd Area, Yiwu city",LECCNYW,3/27/2022 23:32,3/29/2022 1:52
LECVN021115918463,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 15:27,3/30/2022 10:25
LECVN021304362104,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/27/2022 10:25,3/29/2022 1:48
LECVN027578856064,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 20:47,3/29/2022 16:56
LECVN028703570243,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/27/2022 0:08,3/29/2022 11:46
LECVN020916773313,CN09482,"Rm# 18A, Unit 1, DuShiYangGuang Building, NO. 6017 Shennan Road",LECCNSZ,3/28/2022 11:31,3/29/2022 17:40
LECVN029235606064,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/28/2022 8:41,4/1/2022 3:42
LECVN029114150264,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/28/2022 2:50,3/26/2022 18:54
LECVN020325305083,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/27/2022 8:11,3/31/2022 20:13
LECVN025771547614,CN20296,"703, Building A, High-Tech Venture Park, Tianan district",LECCNSZ,3/27/2022 6:32,3/31/2022 17:27
LECVN023216980943,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/29/2022 23:47,4/1/2022 2:37
LECVN021999201903,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/25/2022 7:11,3/28/2022 15:14
LECVN024007301383,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 21:52,4/1/2022 10:41
LECVN026183045683,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/27/2022 9:16,3/29/2022 3:18
LECVN021553405483,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/27/2022 20:18,3/30/2022 16:22
LECVN024122687563,CN56912,"Room 302,Unit 3,Building 35,District B,South Xiazhu, Jiangdong street Yiwu city",LECCNYW,3/26/2022 9:35,3/29/2022 2:03
LECVN029438192554,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/28/2022 17:23,3/29/2022 17:21
LECVN027219927053,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/27/2022 8:38,3/29/2022 1:58
LECVN020693287664,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/28/2022 5:02,3/29/2022 16:54
LECVN027282909483,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/29/2022 9:39,4/1/2022 2:43
LECVN023081656833,CN54850,"No. 755, West Xuefeng Road Yiwu City CN",LECCNYW,3/26/2022 13:11,3/29/2022 2:47
LECVN021258850853,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 18:19,3/30/2022 11:39
LECVN029538680254,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 5:51,3/30/2022 11:09
LECVN021763958433,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/25/2022 21:32,3/29/2022 0:03
LECVN023597259714,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/29/2022 11:20,3/29/2022 9:32
LECVN024169838313,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/30/2022 18:51,3/29/2022 20:12
LECVN020085194033,CN91287,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 14:35,3/29/2022 19:50
LECVN021650326784,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 18:07,3/29/2022 17:01
LECVN021104486994,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 21:13,3/29/2022 17:28
LECVN026365467883,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 21:01,3/29/2022 17:01
LECVN025558448513,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 10:25,3/29/2022 1:54
LECVN028607797243,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/29/2022 22:01,3/29/2022 15:46
LECVN028550647333,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 5:03,3/29/2022 16:57
LECVN023645546514,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/30/2022 0:13,4/1/2022 1:12
LECVN027028646393,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/30/2022 15:46,3/29/2022 17:38
LECVN025270804133,CN75189,"No. 6, Building 3, Shanghong East District, Houzhai Street,Yiwu,Zhejiang,China",LECCNYW,3/27/2022 23:31,3/29/2022 3:29
LECVN029028456863,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 20:21,3/29/2022 8:28
LECVN025154124233,CN71198,"A-1111, Wealth Mansion, Futian Market,Yiwu,Zhejiang,China",LECCNYW,3/30/2022 14:58,3/29/2022 20:24
LECVN024333359943,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/26/2022 9:06,3/29/2022 2:52
LECVN027579344583,CN91236,"Gate 38, Longxiang Road, Niansanli Industrial development zone,YiWu City",LECCNYW,3/25/2022 20:22,3/29/2022 18:18
LECVN028751257444,CN91236,"Gate 38, Longxiang Road, Niansanli Industrial development zone,YiWu City",LECCNYW,3/27/2022 3:06,3/26/2022 21:05
LECVN024737542084,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/27/2022 9:41,3/29/2022 11:19
LECVN025034419383,CN54850,"No. 755, West Xuefeng Road Yiwu City CN",LECCNYW,3/25/2022 9:00,3/29/2022 0:21
LECVN023880644483,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/28/2022 8:26,3/30/2022 16:29
LECVN022907835674,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/29/2022 9:27,3/29/2022 17:23
LECVN023031358473,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 7:03,4/1/2022 8:45
LECVN026631813153,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/27/2022 20:10,3/30/2022 11:13
LECVN028798590844,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/28/2022 17:07,3/29/2022 17:07
LECVN028844825733,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 6:39,3/26/2022 20:43
LECVN023857470734,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/29/2022 22:32,3/29/2022 16:41
LECVN020853237263,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/25/2022 23:02,3/29/2022 2:33
LECVN020341007073,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/30/2022 13:20,4/1/2022 10:06
LECVN021935987593,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/26/2022 20:13,3/29/2022 17:03
LECVN024866079453,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/30/2022 0:11,4/1/2022 3:07
LECVN027434787944,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/28/2022 10:24,4/1/2022 1:19
LECVN021075585573,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/28/2022 17:52,3/29/2022 15:53
