Order ID,Customer ID,HubVN ID,Plan_HubVN_Receiving Time,HubVN_Receiving Time,Plan_HubVN_Pickup Time,HubVN_Pickup Time
LECVN022692418544,VN6638768,LECVNLB,3/31/2022 12:32,4/1/2022 6:47,3/31/2022 14:32,4/1/2022 9:09
LECVN022283692753,VN3338643,LECVNLB,4/1/2022 12:35,4/1/2022 12:28,4/1/2022 14:35,4/1/2022 14:28
LECVN026369668403,VN5966789,LECVNHĐ,3/31/2022 6:56,4/1/2022 6:52,3/31/2022 8:56,4/1/2022 9:25
LECVN020682886433,VN6830772,LECVNLB,4/3/2022 6:52,4/4/2022 6:06,4/3/2022 8:52,4/4/2022 9:15
LECVN021659624384,VN8518633,LECVNLB,4/2/2022 12:45,4/3/2022 12:30,4/2/2022 14:45,4/3/2022 15:36
LECVN020356353693,VN9702093,LECVNLB,4/2/2022 12:33,4/2/2022 12:15,4/2/2022 14:33,4/2/2022 14:56
LECVN021136185183,VN2054116,LECVNTL,4/2/2022 12:49,4/2/2022 12:12,4/2/2022 14:49,4/2/2022 14:37
LECVN026283922473,VN5006907,LECVNLB,4/1/2022 12:14,4/2/2022 12:16,4/1/2022 14:14,4/2/2022 14:55
LECVN021115918463,VN3048805,LECVNLB,4/2/2022 12:43,4/3/2022 12:46,4/2/2022 14:43,4/3/2022 15:16
LECVN021304362104,VN9977016,LECVNLB,4/1/2022 12:10,4/1/2022 12:06,4/1/2022 14:10,4/1/2022 14:06
LECVN027578856064,VN2273597,LECVNLB,4/2/2022 6:14,4/3/2022 6:04,4/2/2022 8:14,4/3/2022 8:12
LECVN028703570243,VN8254182,LECVNHĐ,3/31/2022 12:59,4/1/2022 12:39,3/31/2022 14:59,4/1/2022 13:46
LECVN020916773313,VN3434390,LECVNHĐ,4/2/2022 12:56,4/3/2022 6:27,4/2/2022 14:56,4/3/2022 8:48
LECVN029235606064,VN4786700,LECVNTL,4/3/2022 12:54,4/4/2022 12:54,4/3/2022 14:54,4/4/2022 15:27
LECVN029114150264,VN3781203,LECVNLB,3/31/2022 12:15,4/1/2022 6:03,3/31/2022 14:15,4/1/2022 8:53
LECVN020325305083,VN82927730,LECVNLB,4/2/2022 12:30,4/3/2022 12:00,4/2/2022 14:30,4/3/2022 14:42
LECVN025771547614,VN81649,LECVNLB,4/3/2022 6:02,4/4/2022 6:50,4/3/2022 8:02,4/4/2022 9:20
LECVN023216980943,VN4089015,LECVNTL,4/4/2022 12:11,4/4/2022 12:29,4/4/2022 14:11,4/4/2022 15:06
LECVN021999201903,VN7212753,LECVNHĐ,3/31/2022 6:35,4/1/2022 6:43,3/31/2022 8:35,4/1/2022 9:20
LECVN024007301383,VN6601134,LECVNLB,4/4/2022 6:52,4/4/2022 12:49,4/4/2022 8:52,4/4/2022 15:21
LECVN026183045683,VN9092276,LECVNHĐ,4/2/2022 6:15,4/2/2022 12:33,4/2/2022 8:15,4/2/2022 14:49
LECVN021553405483,VN9584945,LECVNLB,4/1/2022 12:56,4/2/2022 6:39,4/1/2022 14:56,4/2/2022 8:29
LECVN024122687563,VN4339359,LECVNLB,4/2/2022 6:38,4/2/2022 12:14,4/2/2022 8:38,4/2/2022 14:18
LECVN029438192554,VN4055551,LECVNLB,4/1/2022 12:21,4/2/2022 6:33,4/1/2022 14:21,4/2/2022 8:33
LECVN027219927053,VN2115879,LECVNLB,3/31/2022 12:54,4/1/2022 12:15,3/31/2022 14:54,4/1/2022 13:12
LECVN020693287664,VN2639943,LECVNLB,4/2/2022 12:34,4/3/2022 6:00,4/2/2022 14:34,4/3/2022 8:17
LECVN027282909483,VN2718369,LECVNHĐ,4/3/2022 12:24,4/3/2022 12:13,4/3/2022 14:24,4/3/2022 14:52
LECVN023081656833,VN9622554,LECVNLB,4/1/2022 12:50,4/1/2022 12:55,4/1/2022 14:50,4/1/2022 14:55
LECVN021258850853,VN5864604,LECVNLB,4/3/2022 12:41,4/3/2022 12:48,4/3/2022 14:41,4/3/2022 15:14
LECVN029538680254,VN5916555,LECVNTL,4/2/2022 12:11,4/3/2022 12:16,4/2/2022 14:11,4/3/2022 14:59
LECVN021763958433,VN4156605,LECVNLB,4/1/2022 6:53,4/1/2022 12:21,4/1/2022 8:53,4/1/2022 14:21
LECVN023597259714,VN6217404,LECVNTL,4/2/2022 6:16,4/2/2022 12:08,4/2/2022 8:16,4/2/2022 14:08
LECVN024169838313,VN7306550,LECVNTL,4/3/2022 6:21,4/4/2022 6:29,4/3/2022 8:21,4/4/2022 8:59
LECVN020085194033,VN5926773,LECVNLB,4/3/2022 12:40,4/4/2022 6:11,4/3/2022 14:40,4/4/2022 8:29
LECVN021650326784,VN9158486,LECVNHĐ,4/1/2022 6:40,4/2/2022 6:20,4/1/2022 8:40,4/2/2022 8:50
LECVN021104486994,VN6847638,LECVNLB,4/2/2022 6:35,4/3/2022 6:52,4/2/2022 8:35,4/3/2022 9:57
LECVN026365467883,VN8797695,LECVNLB,4/2/2022 6:41,4/3/2022 6:06,4/2/2022 8:41,4/3/2022 8:23
LECVN025558448513,VN4506293,LECVNLB,3/31/2022 12:51,4/1/2022 12:06,3/31/2022 14:51,4/1/2022 14:06
LECVN028607797243,VN4613982,LECVNLB,4/2/2022 12:13,4/3/2022 6:39,4/2/2022 14:13,4/3/2022 9:07
LECVN028550647333,VN5016318,LECVNLB,4/2/2022 6:05,4/3/2022 6:00,4/2/2022 8:05,4/3/2022 9:05
LECVN023645546514,VN55496,LECVNHĐ,4/4/2022 6:25,4/4/2022 12:20,4/4/2022 8:25,4/4/2022 14:52
LECVN027028646393,VN58886,LECVNTL,4/2/2022 12:51,4/3/2022 6:29,4/2/2022 14:51,4/3/2022 9:10
LECVN025270804133,VN5252696,LECVNTL,4/2/2022 6:19,4/2/2022 12:44,4/2/2022 8:19,4/2/2022 15:02
LECVN029028456863,VN06380,LECVNLB,4/2/2022 6:31,4/2/2022 12:41,4/2/2022 8:31,4/2/2022 15:24
LECVN025154124233,VN47199,LECVNHĐ,4/3/2022 6:25,4/4/2022 6:36,4/3/2022 8:25,4/4/2022 9:32
LECVN024333359943,VN7993627,LECVNLB,3/31/2022 12:46,4/1/2022 12:17,3/31/2022 14:46,4/1/2022 13:12
LECVN027579344583,VN9147915,LECVNLB,4/1/2022 6:51,4/2/2022 6:45,4/1/2022 8:51,4/2/2022 8:56
LECVN028751257444,VN6118973,LECVNLB,3/31/2022 6:04,4/1/2022 6:52,3/31/2022 8:04,4/1/2022 8:46
LECVN024737542084,VN1990222,LECVNLB,4/1/2022 6:52,4/1/2022 12:02,4/1/2022 8:52,4/1/2022 13:00
LECVN025034419383,VN34194,LECVNHĐ,4/1/2022 12:41,4/1/2022 12:40,4/1/2022 14:41,4/1/2022 13:35
LECVN023880644483,VN8282996,LECVNLB,4/1/2022 6:13,4/2/2022 6:42,4/1/2022 8:13,4/2/2022 8:48
LECVN022907835674,VN7085668,LECVNTL,4/2/2022 12:02,4/3/2022 6:26,4/2/2022 14:02,4/3/2022 9:19
LECVN023031358473,VN19555,LECVNLB,4/4/2022 12:34,4/4/2022 12:09,4/4/2022 14:34,4/4/2022 14:41
LECVN026631813153,VN9373238,LECVNLB,4/2/2022 12:13,4/3/2022 12:25,4/2/2022 14:13,4/3/2022 14:47
LECVN028798590844,VN2043325,LECVNTL,4/2/2022 12:28,4/3/2022 6:08,4/2/2022 14:28,4/3/2022 8:22
LECVN028844825733,VN8617730,LECVNHĐ,3/31/2022 12:03,4/1/2022 6:27,3/31/2022 14:03,4/1/2022 8:22
LECVN023857470734,VN7349827,LECVNHĐ,4/2/2022 12:04,4/3/2022 6:30,4/2/2022 14:04,4/3/2022 9:08
LECVN020853237263,VN1328497,LECVNHĐ,4/1/2022 6:40,4/1/2022 12:50,4/1/2022 8:40,4/1/2022 13:32
LECVN020341007073,VN35880,LECVNLB,4/4/2022 12:45,4/4/2022 12:36,4/4/2022 14:45,4/4/2022 15:35
LECVN021935987593,VN9451078,LECVNLB,4/1/2022 6:00,4/2/2022 6:22,4/1/2022 8:00,4/2/2022 8:03
LECVN024866079453,VN1524255,LECVNHĐ,4/4/2022 12:35,4/4/2022 12:18,4/4/2022 14:35,4/4/2022 15:19
LECVN027434787944,VN3441232,LECVNTL,4/4/2022 6:07,4/4/2022 12:29,4/4/2022 8:07,4/4/2022 15:30
LECVN021075585573,VN8748749,LECVNLB,4/2/2022 6:08,4/3/2022 6:45,4/2/2022 8:08,4/3/2022 9:17
LECVN020095438723,VN4636905,LECVNLB,4/4/2022 6:23,4/4/2022 12:38,4/4/2022 8:23,4/4/2022 15:08
LECVN020087587684,VN8539750,LECVNLB,4/3/2022 6:35,4/4/2022 6:17,4/3/2022 8:35,4/4/2022 8:51
LECVN021916148033,VN5227690,LECVNHĐ,4/4/2022 6:44,4/4/2022 12:41,4/4/2022 8:44,4/4/2022 15:36
LECVN020248255703,VN2072793,LECVNLB,4/2/2022 6:24,4/2/2022 12:53,4/2/2022 8:24,4/2/2022 15:39
LECVN024358673763,VN6449069,LECVNLB,4/1/2022 6:42,4/1/2022 12:37,4/1/2022 8:42,4/1/2022 14:37
LECVN024933959413,VN1955444,LECVNLB,4/2/2022 12:18,4/3/2022 6:49,4/2/2022 14:18,4/3/2022 9:18
LECVN022561223103,VN6617858,LECVNLB,4/1/2022 6:23,4/2/2022 6:51,4/1/2022 8:23,4/2/2022 9:37
LECVN023318345494,VN3538611,LECVNLB,4/2/2022 12:31,4/3/2022 6:41,4/2/2022 14:31,4/3/2022 9:44
LECVN020905856713,VN9881852,LECVNLB,4/4/2022 12:04,4/4/2022 12:44,4/4/2022 14:04,4/4/2022 15:13
LECVN026877797394,VN3476500,LECVNLB,4/3/2022 12:19,4/4/2022 12:47,4/3/2022 14:19,4/4/2022 15:17
LECVN024069478413,VN2073727,LECVNHĐ,4/2/2022 12:55,4/2/2022 12:59,4/2/2022 14:55,4/2/2022 15:21
LECVN021689988563,VN95346,LECVNLB,4/4/2022 6:03,4/4/2022 12:05,4/4/2022 8:03,4/4/2022 14:33
LECVN025675490603,VN7629451,LECVNTL,4/1/2022 6:18,4/1/2022 12:41,4/1/2022 8:18,4/1/2022 13:15
LECVN029399784593,VN22257,LECVNLB,4/2/2022 6:43,4/2/2022 12:03,4/2/2022 8:43,4/2/2022 14:01
LECVN025633041163,VN4851080,LECVNLB,4/1/2022 6:16,4/2/2022 6:06,4/1/2022 8:16,4/2/2022 8:06
LECVN028447025744,VN4275246,LECVNHĐ,4/2/2022 6:56,4/2/2022 12:51,4/2/2022 8:56,4/2/2022 15:12
LECVN025943194513,VN5498111,LECVNLB,3/31/2022 12:12,4/1/2022 6:38,3/31/2022 14:12,4/1/2022 8:15
LECVN022126201714,VN1989584,LECVNTL,4/3/2022 12:17,4/4/2022 12:06,4/3/2022 14:17,4/4/2022 14:35
LECVN020481463224,VN8374307,LECVNLB,4/3/2022 12:22,4/4/2022 6:39,4/3/2022 14:22,4/4/2022 9:14
LECVN020112646563,VN7740721,LECVNTL,4/2/2022 12:35,4/2/2022 12:52,4/2/2022 14:35,4/2/2022 15:15
LECVN026788975364,VN2015896,LECVNHĐ,4/3/2022 6:37,4/4/2022 6:42,4/3/2022 8:37,4/4/2022 9:12
LECVN025830668824,VN00766,LECVNHĐ,4/1/2022 6:34,4/1/2022 12:51,4/1/2022 8:34,4/1/2022 14:51
LECVN023242225173,VN1018678,LECVNLB,4/2/2022 12:15,4/3/2022 6:16,4/2/2022 14:15,4/3/2022 8:40
LECVN021977217163,VN4911854,LECVNHĐ,4/3/2022 12:38,4/3/2022 12:17,4/3/2022 14:38,4/3/2022 14:59
LECVN025547057993,VN2147538,LECVNTL,4/2/2022 12:55,4/3/2022 12:01,4/2/2022 14:55,4/3/2022 14:36
LECVN029271871634,VN2248281,LECVNLB,4/2/2022 6:46,4/2/2022 12:42,4/2/2022 8:46,4/2/2022 14:42
LECVN026058343803,VN8019457,LECVNLB,4/1/2022 12:02,4/1/2022 12:49,4/1/2022 14:02,4/1/2022 13:56
LECVN022678480603,VN1635323,LECVNLB,4/4/2022 6:26,4/4/2022 12:16,4/4/2022 8:26,4/4/2022 14:43
LECVN023223389283,VN5552900,LECVNLB,4/1/2022 12:40,4/1/2022 12:22,4/1/2022 14:40,4/1/2022 13:22
LECVN025235897803,VN5073959,LECVNLB,4/2/2022 12:15,4/3/2022 6:07,4/2/2022 14:15,4/3/2022 8:23
LECVN023058860643,VN2162886,LECVNLB,3/31/2022 12:14,4/1/2022 12:50,3/31/2022 14:14,4/1/2022 14:50
LECVN029571625884,VN8838613,LECVNLB,4/3/2022 6:08,4/4/2022 6:12,4/3/2022 8:08,4/4/2022 8:33
LECVN021206229873,VN5073959,LECVNLB,4/4/2022 12:22,4/4/2022 12:46,4/4/2022 14:22,4/4/2022 15:36
LECVN021211637724,VN6072883,LECVNLB,4/3/2022 6:47,4/4/2022 6:57,4/3/2022 8:47,4/4/2022 9:34
LECVN020580056863,VN2769018,LECVNTL,4/2/2022 12:43,4/3/2022 12:04,4/2/2022 14:43,4/3/2022 14:45
LECVN020722706953,VN6392875,LECVNLB,4/2/2022 6:32,4/2/2022 12:18,4/2/2022 8:32,4/2/2022 14:41
LECVN022600044533,VN2975378,LECVNLB,4/4/2022 12:48,4/4/2022 12:45,4/4/2022 14:48,4/4/2022 15:21
LECVN020897596614,VN6944731,LECVNLB,4/1/2022 12:17,4/2/2022 12:22,4/1/2022 14:17,4/2/2022 14:59
LECVN024635780504,VN2631621,LECVNLB,3/31/2022 12:18,4/1/2022 6:17,3/31/2022 14:18,4/1/2022 9:25
LECVN024991462323,VN1477842,LECVNLB,4/1/2022 6:32,4/2/2022 6:58,4/1/2022 8:32,4/2/2022 8:58
LECVN023080843133,VN3421718,LECVNTL,4/2/2022 12:36,4/2/2022 12:08,4/2/2022 14:36,4/2/2022 14:32
LECVN022630112153,VN8795526,LECVNHĐ,4/1/2022 6:22,4/2/2022 6:52,4/1/2022 8:22,4/2/2022 9:22
LECVN027780211333,VN72519,LECVNLB,4/2/2022 12:14,4/3/2022 6:01,4/2/2022 14:14,4/3/2022 8:08
LECVN021057627563,VN6692862,LECVNHĐ,3/31/2022 6:08,4/1/2022 6:11,3/31/2022 8:08,4/1/2022 8:58
LECVN021052813883,VN4276080,LECVNLB,3/31/2022 12:23,4/1/2022 6:26,3/31/2022 14:23,4/1/2022 9:45
LECVN025253577603,VN6371807,LECVNHĐ,4/1/2022 6:14,4/2/2022 6:54,4/1/2022 8:14,4/2/2022 8:50
LECVN026354300574,VN6766903,LECVNTL,4/2/2022 12:47,4/3/2022 12:43,4/2/2022 14:47,4/3/2022 15:06
LECVN027316134043,VN6656702,LECVNTL,4/2/2022 12:07,4/3/2022 12:55,4/2/2022 14:07,4/3/2022 15:16
LECVN023223383633,VN09728,LECVNLB,4/2/2022 12:24,4/3/2022 6:12,4/2/2022 14:24,4/3/2022 9:04
LECVN022468338054,VN5379085,LECVNLB,3/31/2022 6:44,4/1/2022 6:06,3/31/2022 8:44,4/1/2022 9:48
LECVN028166802883,VN9176825,LECVNLB,4/2/2022 12:21,4/3/2022 6:22,4/2/2022 14:21,4/3/2022 8:37
LECVN028021025983,VN9691952,LECVNTL,4/2/2022 6:23,4/3/2022 6:38,4/2/2022 8:23,4/3/2022 9:45
LECVN024457565004,VN3769257,LECVNLB,4/2/2022 12:13,4/3/2022 6:22,4/2/2022 14:13,4/3/2022 8:38
LECVN027965497593,VN7536648,LECVNTL,3/31/2022 6:14,4/1/2022 6:52,3/31/2022 8:14,4/1/2022 8:08
LECVN029060623523,VN28699,LECVNTL,3/31/2022 6:29,4/1/2022 6:06,3/31/2022 8:29,4/1/2022 7:59
LECVN028285562293,VN3048805,LECVNHĐ,4/2/2022 6:47,4/3/2022 6:52,4/2/2022 8:47,4/3/2022 9:24
LECVN029451550613,VN8250952,LECVNHĐ,4/1/2022 12:46,4/2/2022 6:00,4/1/2022 14:46,4/2/2022 7:58
LECVN022996376583,VN2406045,LECVNLB,4/2/2022 12:10,4/3/2022 6:45,4/2/2022 14:10,4/3/2022 9:45
LECVN024007656223,VN2063701,LECVNTL,3/31/2022 6:41,4/1/2022 6:39,3/31/2022 8:41,4/1/2022 8:13
LECVN028738322773,VN5289338,LECVNTL,4/2/2022 12:50,4/2/2022 12:08,4/2/2022 14:50,4/2/2022 14:26
LECVN027974298183,VN5220892,LECVNLB,4/3/2022 6:41,4/4/2022 6:35,4/3/2022 8:41,4/4/2022 9:31
LECVN027108569053,VN1309415,LECVNLB,4/2/2022 12:06,4/3/2022 12:44,4/2/2022 14:06,4/3/2022 15:03
LECVN028666919613,VN2465336,LECVNTL,4/2/2022 6:20,4/3/2022 6:36,4/2/2022 8:20,4/3/2022 9:12
LECVN029221297844,VN8539750,LECVNLB,4/2/2022 12:18,4/3/2022 6:34,4/2/2022 14:18,4/3/2022 9:12
LECVN020516904544,VN05761,LECVNTL,3/31/2022 6:25,4/1/2022 6:24,3/31/2022 8:25,4/1/2022 9:19
LECVN024919664243,VN5842206,LECVNLB,4/2/2022 6:25,4/2/2022 12:47,4/2/2022 8:25,4/2/2022 15:27
LECVN023010334273,VN2013378,LECVNLB,3/31/2022 6:39,4/1/2022 6:30,3/31/2022 8:39,4/1/2022 7:57
LECVN021781814864,VN7927565,LECVNHĐ,4/2/2022 12:57,4/3/2022 12:45,4/2/2022 14:57,4/3/2022 15:55
LECVN021162230473,VN2625700,LECVNLB,4/2/2022 12:20,4/3/2022 6:07,4/2/2022 14:20,4/3/2022 9:15
LECVN027059519473,VN3538611,LECVNLB,4/3/2022 12:37,4/4/2022 6:36,4/3/2022 14:37,4/4/2022 9:03
LECVN022356800584,VN9984135,LECVNTL,4/2/2022 12:19,4/3/2022 12:23,4/2/2022 14:19,4/3/2022 15:07
LECVN022604641253,VN48206,LECVNHĐ,4/1/2022 6:52,4/2/2022 6:15,4/1/2022 8:52,4/2/2022 8:06
LECVN029316736384,VN6113284,LECVNLB,4/2/2022 6:15,4/2/2022 12:24,4/2/2022 8:15,4/2/2022 15:03
LECVN020873939033,VN4580218,LECVNHĐ,4/1/2022 12:15,4/2/2022 12:40,4/1/2022 14:15,4/2/2022 14:58
LECVN023023271793,VN9853220,LECVNLB,4/4/2022 12:29,4/4/2022 12:31,4/4/2022 14:29,4/4/2022 14:59
LECVN027071161664,VN9226598,LECVNHĐ,4/2/2022 12:45,4/2/2022 12:34,4/2/2022 14:45,4/2/2022 14:34
LECVN028458241133,VN9953923,LECVNLB,4/1/2022 6:16,4/2/2022 6:56,4/1/2022 8:16,4/2/2022 9:04
LECVN028270032563,VN7692497,LECVNLB,4/4/2022 12:47,4/4/2022 12:00,4/4/2022 14:47,4/4/2022 14:35
LECVN022651378043,VN7764539,LECVNLB,3/31/2022 6:39,4/1/2022 6:41,3/31/2022 8:39,4/1/2022 8:13
LECVN026266586683,VN6042986,LECVNLB,4/3/2022 6:03,4/4/2022 6:58,4/3/2022 8:03,4/4/2022 9:31
LECVN023879611044,VN8350623,LECVNTL,4/2/2022 12:20,4/3/2022 12:15,4/2/2022 14:20,4/3/2022 14:54
LECVN020962633324,VN28557,LECVNLB,4/1/2022 12:32,4/1/2022 12:58,4/1/2022 14:32,4/1/2022 13:53
LECVN025051380413,VN9760702,LECVNTL,4/1/2022 6:01,4/2/2022 6:15,4/1/2022 8:01,4/2/2022 8:15
LECVN022260425144,VN93511,LECVNLB,4/1/2022 6:47,4/2/2022 6:42,4/1/2022 8:47,4/2/2022 8:46
LECVN023819351803,VN6502225,LECVNLB,4/4/2022 12:55,4/4/2022 12:40,4/4/2022 14:55,4/4/2022 15:11
LECVN029349055363,VN7713128,LECVNTL,4/4/2022 12:18,4/4/2022 12:08,4/4/2022 14:18,4/4/2022 14:36
LECVN029665815134,VN8736010,LECVNLB,4/4/2022 6:55,4/4/2022 12:58,4/4/2022 8:55,4/4/2022 15:15
LECVN026838960404,VN1863094,LECVNTL,4/1/2022 6:27,4/2/2022 6:31,4/1/2022 8:27,4/2/2022 8:46
LECVN022837328053,VN2004486,LECVNLB,3/31/2022 12:14,4/1/2022 6:00,3/31/2022 14:14,4/1/2022 8:26
LECVN028846704623,VN8017322,LECVNLB,4/1/2022 6:05,4/1/2022 12:04,4/1/2022 8:05,4/1/2022 13:00
LECVN028037466643,VN3556850,LECVNLB,4/1/2022 12:30,4/1/2022 12:49,4/1/2022 14:30,4/1/2022 13:42
LECVN026186834443,VN3489050,LECVNLB,3/31/2022 6:36,4/1/2022 6:42,3/31/2022 8:36,4/1/2022 8:25
LECVN020721153323,VN7412611,LECVNLB,4/1/2022 6:10,4/2/2022 6:54,4/1/2022 8:10,4/2/2022 9:37
LECVN028750015274,VN90999,LECVNLB,4/1/2022 12:46,4/2/2022 12:09,4/1/2022 14:46,4/2/2022 14:11
LECVN026166431033,VN5966789,LECVNLB,4/3/2022 6:07,4/3/2022 12:28,4/3/2022 8:07,4/3/2022 15:31
LECVN023894144973,VN8017584,LECVNTL,4/1/2022 12:27,4/2/2022 12:12,4/1/2022 14:27,4/2/2022 14:37
LECVN025253539293,VN8309447,LECVNTL,4/2/2022 12:34,4/3/2022 6:52,4/2/2022 14:34,4/3/2022 9:16
LECVN021118638773,VN3364890,LECVNHĐ,4/2/2022 6:08,4/3/2022 6:19,4/2/2022 8:08,4/3/2022 9:14
LECVN024620784303,VN9434517,LECVNTL,3/31/2022 6:29,4/1/2022 6:59,3/31/2022 8:29,4/1/2022 8:29
LECVN023911054233,VN9568700,LECVNLB,4/2/2022 12:19,4/2/2022 12:55,4/2/2022 14:19,4/2/2022 14:53
LECVN025824463643,VN9673622,LECVNTL,4/4/2022 12:04,4/4/2022 12:52,4/4/2022 14:04,4/4/2022 15:08
LECVN024260101503,VN3787397,LECVNLB,4/3/2022 12:59,4/3/2022 12:29,4/3/2022 14:59,4/3/2022 14:53
LECVN025034064633,VN6707855,LECVNLB,3/31/2022 12:02,4/1/2022 6:07,3/31/2022 14:02,4/1/2022 9:47
LECVN024905443433,VN8250952,LECVNLB,4/1/2022 6:17,4/1/2022 12:21,4/1/2022 8:17,4/1/2022 13:13
LECVN025967739404,VN9984135,LECVNLB,4/2/2022 12:19,4/3/2022 6:54,4/2/2022 14:19,4/3/2022 9:23
LECVN025280001383,VN6285310,LECVNLB,4/1/2022 6:11,4/1/2022 12:53,4/1/2022 8:11,4/1/2022 13:47
LECVN026038970733,VN3427999,LECVNHĐ,3/31/2022 12:41,4/1/2022 6:36,3/31/2022 14:41,4/1/2022 8:15
LECVN024294972393,VN3517314,LECVNLB,3/31/2022 12:03,4/1/2022 12:27,3/31/2022 14:03,4/1/2022 13:23
LECVN021325357093,VN3733930,LECVNLB,4/2/2022 12:02,4/3/2022 12:50,4/2/2022 14:02,4/3/2022 15:15
LECVN022653657743,VN4954098,LECVNTL,4/2/2022 12:36,4/2/2022 12:46,4/2/2022 14:36,4/2/2022 14:47
LECVN022990397393,VN1018678,LECVNHĐ,3/31/2022 12:09,4/1/2022 12:46,3/31/2022 14:09,4/1/2022 15:04
LECVN022430642513,VN2689606,LECVNLB,4/1/2022 12:58,4/1/2022 12:38,4/1/2022 14:58,4/1/2022 15:12
LECVN029470213063,VN9242865,LECVNHĐ,4/1/2022 12:15,4/2/2022 12:37,4/1/2022 14:15,4/2/2022 15:01
LECVN020282758113,VN2796992,LECVNTL,4/2/2022 12:50,4/3/2022 6:36,4/2/2022 14:50,4/3/2022 9:21
LECVN021498067593,VN5132325,LECVNLB,4/4/2022 6:28,4/4/2022 12:44,4/4/2022 8:28,4/4/2022 15:34
LECVN026061470474,VN10369,LECVNLB,4/2/2022 6:31,4/3/2022 6:55,4/2/2022 8:31,4/3/2022 9:25
LECVN025944146723,VN5394054,LECVNHĐ,4/1/2022 6:09,4/2/2022 6:26,4/1/2022 8:09,4/2/2022 8:26
LECVN026961508493,VN39232,LECVNLB,4/1/2022 6:55,4/2/2022 6:09,4/1/2022 8:55,4/2/2022 7:56
LECVN022003115173,VN9622996,LECVNTL,4/2/2022 6:16,4/2/2022 12:23,4/2/2022 8:16,4/2/2022 14:51
LECVN025391192513,VN3361461,LECVNLB,4/1/2022 12:03,4/2/2022 6:46,4/1/2022 14:03,4/2/2022 8:27
LECVN025778274803,VN6429997,LECVNHĐ,4/1/2022 12:42,4/2/2022 6:46,4/1/2022 14:42,4/2/2022 8:46
LECVN026569547453,VN9799201,LECVNHĐ,4/2/2022 12:06,4/3/2022 6:05,4/2/2022 14:06,4/3/2022 8:21
LECVN029840874714,VN3740591,LECVNLB,4/2/2022 12:40,4/3/2022 12:51,4/2/2022 14:40,4/3/2022 16:03
LECVN020292878053,VN2776156,LECVNLB,4/4/2022 12:23,4/4/2022 12:30,4/4/2022 14:23,4/4/2022 15:30
LECVN024994109343,VN6541385,LECVNTL,4/2/2022 12:51,4/3/2022 6:17,4/2/2022 14:51,4/3/2022 8:34
LECVN024829239803,VN5252281,LECVNLB,4/4/2022 12:44,4/4/2022 12:55,4/4/2022 14:44,4/4/2022 15:12
LECVN026771181133,VN8629842,LECVNLB,4/2/2022 12:31,4/2/2022 12:55,4/2/2022 14:31,4/2/2022 15:34
LECVN023489905143,VN8257899,LECVNLB,3/31/2022 12:31,4/1/2022 12:45,3/31/2022 14:31,4/1/2022 13:50
LECVN024127950294,VN6347332,LECVNLB,4/3/2022 12:33,4/4/2022 6:21,4/3/2022 14:33,4/4/2022 8:54
LECVN027849724623,VN3328666,LECVNLB,4/2/2022 12:15,4/2/2022 12:26,4/2/2022 14:15,4/2/2022 14:50
LECVN020369313503,VN72656,LECVNLB,4/1/2022 6:52,4/2/2022 6:19,4/1/2022 8:52,4/2/2022 9:05
LECVN021627193263,VN9977016,LECVNLB,4/3/2022 12:38,4/4/2022 12:14,4/3/2022 14:38,4/4/2022 14:45
LECVN024840160353,VN8870309,LECVNTL,4/1/2022 12:49,4/2/2022 6:58,4/1/2022 14:49,4/2/2022 9:19
LECVN020212223513,VN6577508,LECVNHĐ,4/1/2022 6:09,4/2/2022 6:03,4/1/2022 8:09,4/2/2022 8:33
LECVN023109486583,VN4372120,LECVNHĐ,3/31/2022 12:24,4/1/2022 6:35,3/31/2022 14:24,4/1/2022 8:26
LECVN029191169913,VN2555552,LECVNLB,3/31/2022 12:50,4/1/2022 6:25,3/31/2022 14:50,4/1/2022 8:37
LECVN020121358023,VN9147506,LECVNTL,4/2/2022 12:47,4/3/2022 6:02,4/2/2022 14:47,4/3/2022 8:12
LECVN022675602633,VN4100319,LECVNLB,4/1/2022 6:38,4/1/2022 12:48,4/1/2022 8:38,4/1/2022 14:58
LECVN023433047413,VN7344336,LECVNTL,4/2/2022 12:14,4/2/2022 12:10,4/2/2022 14:14,4/2/2022 14:26
LECVN021609422193,VN3361461,LECVNLB,4/4/2022 6:27,4/4/2022 12:32,4/4/2022 8:27,4/4/2022 15:32
LECVN021899864224,VN5226329,LECVNTL,4/4/2022 6:10,4/4/2022 12:33,4/4/2022 8:10,4/4/2022 15:08
LECVN029038934933,VN3569669,LECVNHĐ,4/1/2022 6:48,4/2/2022 6:46,4/1/2022 8:48,4/2/2022 8:37
LECVN027766779943,VN5054885,LECVNTL,4/3/2022 6:06,4/4/2022 6:01,4/3/2022 8:06,4/4/2022 8:24
LECVN022454830233,VN90756,LECVNLB,4/4/2022 6:18,4/4/2022 12:33,4/4/2022 8:18,4/4/2022 15:08
LECVN028724004213,VN2235705,LECVNTL,4/3/2022 6:09,4/3/2022 12:18,4/3/2022 8:09,4/3/2022 14:59
LECVN023646672983,VN8775223,LECVNTL,4/2/2022 12:58,4/2/2022 12:46,4/2/2022 14:58,4/2/2022 15:14
LECVN021960352863,VN8778123,LECVNLB,4/2/2022 12:36,4/2/2022 12:29,4/2/2022 14:36,4/2/2022 15:12
