Order ID,Vendor ID,HubCN ID,Plan _HubCN_Receiving Time,HubCN_Receiving Time,Plan_HubCN_Pickup Time,HubCN_Pickup Time
LECVN020682886433,CN05856,LECCNSZ,3/31/2022 2:45,3/31/2022 17:57,3/31/2022 6:51,4/1/2022 6:04
LECVN021659624384,CN80546,LECCNYW,3/30/2022 8:58,3/30/2022 17:21,3/30/2022 12:36,3/31/2022 0:25
LECVN020356353693,CN34621,LECCNYW,3/31/2022 7:22,3/29/2022 4:05,3/31/2022 12:25,3/29/2022 12:12
LECVN021136185183,CN48496,LECCNYW,3/30/2022 9:38,3/29/2022 4:05,3/30/2022 12:42,3/29/2022 12:11
LECVN026283922473,CN56433,LECCNYW,3/28/2022 20:08,3/29/2022 4:01,3/29/2022 0:10,3/29/2022 12:08
LECVN021115918463,CN39062,LECCNYW,3/31/2022 20:59,3/30/2022 17:29,4/1/2022 0:34,3/31/2022 0:37
LECVN021304362104,CN94105,LECCNYW,3/30/2022 18:58,3/29/2022 3:49,3/31/2022 0:02,3/29/2022 11:57
LECVN027578856064,CN93476,LECCNYW,3/31/2022 16:03,3/29/2022 19:38,3/31/2022 18:08,3/30/2022 6:01
LECVN028703570243,CN23003,LECCNSZ,3/28/2022 7:46,3/29/2022 13:08,3/28/2022 12:54,3/30/2022 0:32
LECVN020916773313,CN09482,LECCNSZ,3/31/2022 9:51,3/29/2022 19:00,3/31/2022 12:53,3/30/2022 6:22
LECVN029235606064,CN96121,LECCNYW,3/31/2022 9:14,4/1/2022 5:46,3/31/2022 12:52,4/1/2022 12:53
LECVN029114150264,CN27928,LECCNYW,3/28/2022 7:10,3/26/2022 22:55,3/28/2022 12:12,3/27/2022 5:59
LECVN020325305083,CN00328,LECCNSZ,3/31/2022 22:15,4/1/2022 5:19,4/1/2022 0:24,4/1/2022 15:51
LECVN025771547614,CN20296,LECCNSZ,3/30/2022 14:17,3/31/2022 20:10,3/30/2022 17:55,4/1/2022 6:46
LECVN023216980943,CN61510,LECCNYW,3/31/2022 21:59,4/1/2022 5:14,4/1/2022 0:08,4/1/2022 12:22
LECVN021999201903,CN08069,LECCNSZ,3/29/2022 3:02,3/28/2022 19:17,3/29/2022 6:33,3/29/2022 6:35
LECVN024007301383,CN03356,LECCNSZ,4/2/2022 16:45,4/1/2022 13:29,4/2/2022 18:51,4/2/2022 0:47
LECVN026183045683,CN52975,LECCNYW,3/31/2022 2:05,3/29/2022 5:20,3/31/2022 6:10,3/29/2022 12:27
LECVN021553405483,CN08069,LECCNSZ,3/30/2022 22:42,3/30/2022 20:04,3/31/2022 0:48,3/31/2022 6:37
LECVN024122687563,CN56912,LECCNYW,3/29/2022 14:58,3/29/2022 4:10,3/29/2022 18:35,3/29/2022 12:11
LECVN029438192554,CN73456,LECCNYW,3/30/2022 9:12,3/29/2022 19:26,3/30/2022 12:13,3/30/2022 6:27
LECVN027219927053,CN27928,LECCNYW,3/27/2022 20:36,3/29/2022 4:06,3/28/2022 0:45,3/29/2022 12:12
LECVN020693287664,CN41627,LECCNYW,3/30/2022 8:51,3/29/2022 19:35,3/30/2022 12:30,3/30/2022 5:53
LECVN027282909483,CN08863,LECCNSZ,3/31/2022 8:14,4/1/2022 5:29,3/31/2022 12:22,4/1/2022 16:08
LECVN023081656833,CN54850,LECCNYW,3/29/2022 7:35,3/29/2022 4:50,3/29/2022 12:43,3/29/2022 12:51
LECVN021258850853,CN93476,LECCNYW,3/31/2022 9:32,3/30/2022 17:40,3/31/2022 12:40,3/31/2022 0:46
LECVN029538680254,CN32990,LECCNYW,3/30/2022 9:01,3/30/2022 17:10,3/30/2022 12:08,3/31/2022 0:11
LECVN021763958433,CN70636,LECCNYW,3/29/2022 1:42,3/29/2022 4:04,3/29/2022 6:47,3/29/2022 12:13
LECVN023597259714,CN01710,LECCNSZ,3/29/2022 14:05,3/29/2022 13:34,3/29/2022 18:07,3/30/2022 0:05
LECVN024169838313,CN80546,LECCNYW,3/30/2022 14:12,3/29/2022 22:18,3/30/2022 18:18,3/30/2022 6:25
LECVN020085194033,CN91287,LECCNYW,4/1/2022 10:26,3/29/2022 21:56,4/1/2022 12:35,3/30/2022 6:02
LECVN021650326784,CN39062,LECCNYW,3/30/2022 2:30,3/29/2022 19:09,3/30/2022 6:38,3/30/2022 6:16
LECVN021104486994,CN05856,LECCNSZ,3/29/2022 15:29,3/29/2022 18:47,3/29/2022 18:32,3/30/2022 6:51
LECVN026365467883,CN32990,LECCNYW,3/29/2022 15:09,3/29/2022 19:41,3/29/2022 18:40,3/30/2022 6:04
LECVN025558448513,CN48496,LECCNYW,3/29/2022 9:11,3/29/2022 3:55,3/29/2022 12:43,3/29/2022 12:00
LECVN028607797243,CN80546,LECCNYW,3/31/2022 7:00,3/29/2022 18:29,3/31/2022 12:07,3/30/2022 6:36
LECVN028550647333,CN32990,LECCNYW,3/29/2022 12:58,3/29/2022 19:42,3/29/2022 18:04,3/30/2022 5:58
LECVN023645546514,CN80546,LECCNYW,4/2/2022 1:21,4/1/2022 5:12,4/2/2022 6:23,4/1/2022 12:17
LECVN027028646393,CN15519,LECCNSZ,3/31/2022 8:41,3/29/2022 19:02,3/31/2022 12:44,3/30/2022 6:24
LECVN025270804133,CN75189,LECCNYW,3/29/2022 13:07,3/29/2022 5:38,3/29/2022 18:11,3/29/2022 12:42
LECVN029028456863,CN14209,LECCNSZ,3/30/2022 3:22,3/29/2022 12:36,3/30/2022 6:27,3/30/2022 0:39
LECVN025154124233,CN71198,LECCNYW,3/30/2022 13:16,3/29/2022 22:29,3/30/2022 18:24,3/30/2022 6:33
LECVN024333359943,CN96121,LECCNYW,3/29/2022 9:11,3/29/2022 5:01,3/29/2022 12:43,3/29/2022 12:10
LECVN027579344583,CN91236,LECCNYW,3/28/2022 16:45,3/29/2022 20:25,3/28/2022 18:48,3/30/2022 6:44
LECVN028751257444,CN91236,LECCNYW,3/27/2022 12:53,3/26/2022 23:37,3/27/2022 18:00,3/27/2022 6:46
LECVN024737542084,CN23003,LECCNSZ,3/28/2022 15:13,3/29/2022 12:35,3/28/2022 18:48,3/29/2022 23:55
LECVN025034419383,CN54850,LECCNYW,3/28/2022 21:34,3/29/2022 4:26,3/29/2022 0:35,3/29/2022 12:31
LECVN023880644483,CN12633,LECCNSZ,3/29/2022 2:00,3/30/2022 20:10,3/29/2022 6:04,3/31/2022 6:41
LECVN022907835674,CN55243,LECCNYW,3/31/2022 18:53,3/29/2022 20:04,3/31/2022 23:56,3/30/2022 6:21
LECVN023031358473,CN03356,LECCNSZ,4/2/2022 21:22,4/1/2022 12:47,4/3/2022 0:25,4/2/2022 0:08
LECVN026631813153,CN98923,LECCNYW,3/30/2022 9:55,3/30/2022 17:19,3/30/2022 12:04,3/31/2022 0:23
LECVN028798590844,CN96121,LECCNYW,3/31/2022 8:14,3/29/2022 19:51,3/31/2022 12:23,3/30/2022 6:07
LECVN028844825733,CN93476,LECCNYW,3/29/2022 21:55,3/26/2022 23:12,3/29/2022 23:59,3/27/2022 6:18
LECVN023857470734,CN61510,LECCNYW,3/29/2022 20:20,3/29/2022 19:22,3/29/2022 23:56,3/30/2022 6:26
LECVN020853237263,CN48496,LECCNYW,3/30/2022 1:26,3/29/2022 4:41,3/30/2022 6:33,3/29/2022 12:46
LECVN020341007073,CN03356,LECCNSZ,4/2/2022 9:33,4/1/2022 13:14,4/2/2022 12:36,4/2/2022 0:34
LECVN021935987593,CN52975,LECCNYW,3/30/2022 0:47,3/29/2022 19:09,3/30/2022 5:53,3/30/2022 6:15
LECVN024866079453,CN59935,LECCNYW,4/2/2022 7:23,4/1/2022 5:13,4/2/2022 12:26,4/1/2022 12:14
LECVN027434787944,CN41627,LECCNYW,4/2/2022 0:52,4/1/2022 5:22,4/2/2022 5:59,4/1/2022 12:27
LECVN021075585573,CN70636,LECCNYW,3/31/2022 14:28,3/29/2022 18:34,3/31/2022 18:07,3/30/2022 6:37
LECVN020095438723,CN91856,LECCNYW,4/2/2022 2:45,4/1/2022 5:21,4/2/2022 6:16,4/1/2022 12:29
LECVN020087587684,CN25266,LECCNYW,4/1/2022 15:31,3/29/2022 22:09,4/1/2022 18:32,3/30/2022 6:12
LECVN021916148033,CN12633,LECCNSZ,3/31/2022 16:30,4/1/2022 13:17,3/31/2022 18:39,4/2/2022 0:33
LECVN020248255703,CN48496,LECCNYW,3/31/2022 2:17,3/29/2022 5:42,3/31/2022 6:20,3/29/2022 12:51
LECVN024358673763,CN73456,LECCNYW,3/28/2022 15:31,3/29/2022 4:30,3/28/2022 18:38,3/29/2022 12:32
LECVN024933959413,CN85292,LECCNYW,3/30/2022 8:10,3/29/2022 18:37,3/30/2022 12:11,3/30/2022 6:45
LECVN022561223103,CN14209,LECCNSZ,3/28/2022 16:05,3/30/2022 18:46,3/28/2022 18:14,3/31/2022 6:49
LECVN023318345494,CN05856,LECCNSZ,3/29/2022 21:21,3/29/2022 18:28,3/30/2022 0:25,3/30/2022 6:35
LECVN020905856713,CN32990,LECCNYW,3/31/2022 18:52,4/1/2022 5:32,4/1/2022 0:01,4/1/2022 12:35
LECVN026877797394,CN19661,LECCNSZ,4/1/2022 7:13,4/1/2022 13:25,4/1/2022 12:16,4/2/2022 0:43
LECVN024069478413,CN52975,LECCNYW,3/30/2022 9:47,3/29/2022 5:51,3/30/2022 12:53,3/29/2022 12:53
LECVN021689988563,CN41627,LECCNYW,4/1/2022 1:50,4/1/2022 5:02,4/1/2022 5:58,4/1/2022 12:03
LECVN025675490603,CN91236,LECCNYW,3/30/2022 14:03,3/29/2022 4:29,3/30/2022 18:11,3/29/2022 12:35
LECVN029399784593,CN39062,LECCNYW,3/30/2022 3:34,3/29/2022 4:50,3/30/2022 6:40,3/29/2022 11:58
LECVN025633041163,CN96121,LECCNYW,3/30/2022 14:06,3/29/2022 18:58,3/30/2022 18:11,3/30/2022 6:02
LECVN028447025744,CN39062,LECCNYW,3/29/2022 16:44,3/29/2022 5:41,3/29/2022 18:50,3/29/2022 12:47
LECVN025943194513,CN25990,LECCNYW,3/28/2022 10:08,3/26/2022 23:30,3/28/2022 12:09,3/27/2022 6:35
LECVN022126201714,CN88991,LECCNYW,3/30/2022 22:07,4/1/2022 5:02,3/31/2022 0:08,4/1/2022 12:04
LECVN020481463224,CN93476,LECCNYW,3/30/2022 21:13,3/29/2022 22:25,3/31/2022 0:16,3/30/2022 6:32
LECVN020112646563,CN70636,LECCNYW,3/30/2022 8:31,3/29/2022 5:44,3/30/2022 12:33,3/29/2022 12:50
LECVN026788975364,CN78864,LECCNYW,4/1/2022 15:24,3/29/2022 22:29,4/1/2022 18:30,3/30/2022 6:36
LECVN025830668824,CN48496,LECCNYW,3/29/2022 2:25,3/29/2022 4:38,3/29/2022 6:30,3/29/2022 12:42
LECVN023242225173,CN03356,LECCNSZ,3/31/2022 9:06,3/29/2022 18:47,3/31/2022 12:09,3/30/2022 6:08
LECVN021977217163,CN75189,LECCNYW,3/31/2022 9:03,3/30/2022 16:08,3/31/2022 12:34,3/31/2022 0:12
LECVN025547057993,CN00328,LECCNSZ,3/30/2022 9:11,4/1/2022 5:19,3/30/2022 12:49,4/1/2022 15:53
LECVN029271871634,CN32990,LECCNYW,3/30/2022 1:31,3/29/2022 5:36,3/30/2022 6:38,3/29/2022 12:40
LECVN026058343803,CN56912,LECCNYW,3/28/2022 18:46,3/29/2022 4:38,3/28/2022 23:53,3/29/2022 12:44
LECVN022678480603,CN26450,LECCNYW,4/1/2022 3:21,4/1/2022 5:05,4/1/2022 6:23,4/1/2022 12:08
LECVN023223389283,CN96121,LECCNYW,3/30/2022 10:27,3/29/2022 4:14,3/30/2022 12:31,3/29/2022 12:16
LECVN025235897803,CN08069,LECCNSZ,3/31/2022 19:07,3/29/2022 18:37,4/1/2022 0:14,3/30/2022 6:00
LECVN023058860643,CN11320,LECCNSZ,3/29/2022 10:11,3/29/2022 14:16,3/29/2022 12:12,3/30/2022 0:48
LECVN029571625884,CN91287,LECCNYW,4/1/2022 14:58,3/29/2022 22:03,4/1/2022 18:05,3/30/2022 6:09
LECVN021206229873,CN96121,LECCNYW,4/1/2022 10:06,4/1/2022 5:30,4/1/2022 12:13,4/1/2022 12:39
LECVN021211637724,CN99813,LECCNYW,3/31/2022 3:08,3/29/2022 22:49,3/31/2022 6:39,3/30/2022 6:53
LECVN020580056863,CN32990,LECCNYW,3/29/2022 21:02,3/30/2022 15:51,3/30/2022 0:36,3/30/2022 23:56
LECVN020722706953,CN15519,LECCNSZ,3/31/2022 3:22,3/29/2022 13:37,3/31/2022 6:23,3/30/2022 0:11
LECVN022600044533,CN70636,LECCNYW,4/2/2022 21:04,4/1/2022 5:35,4/3/2022 0:42,4/1/2022 12:37
LECVN020897596614,CN88991,LECCNYW,3/29/2022 9:12,3/29/2022 5:15,3/29/2022 12:16,3/29/2022 12:17
LECVN024635780504,CN75189,LECCNYW,3/29/2022 21:05,3/26/2022 23:07,3/30/2022 0:12,3/27/2022 6:09
LECVN024991462323,CN98042,LECCNYW,3/28/2022 14:21,3/29/2022 20:30,3/28/2022 18:26,3/30/2022 6:51
LECVN023080843133,CN41627,LECCNYW,3/31/2022 22:23,3/29/2022 3:58,4/1/2022 0:29,3/29/2022 11:59
LECVN022630112153,CN39062,LECCNYW,3/28/2022 16:12,3/29/2022 20:28,3/28/2022 18:19,3/30/2022 6:47
LECVN027780211333,CN71198,LECCNYW,3/30/2022 8:06,3/29/2022 19:29,3/30/2022 12:10,3/30/2022 5:52
LECVN021057627563,CN08069,LECCNSZ,3/27/2022 14:05,3/28/2022 18:00,3/27/2022 18:07,3/29/2022 6:07
LECVN021052813883,CN80546,LECCNYW,3/29/2022 8:12,3/26/2022 23:15,3/29/2022 12:16,3/27/2022 6:20
LECVN025253577603,CN32990,LECCNYW,3/30/2022 2:02,3/29/2022 20:28,3/30/2022 6:06,3/30/2022 6:49
LECVN026354300574,CN34621,LECCNYW,3/31/2022 7:38,3/30/2022 17:34,3/31/2022 12:45,3/31/2022 0:42
LECVN027316134043,CN14209,LECCNSZ,3/31/2022 18:56,4/1/2022 6:11,3/31/2022 23:59,4/1/2022 16:50
LECVN023223383633,CN05856,LECCNSZ,3/31/2022 10:17,3/29/2022 18:49,3/31/2022 12:22,3/30/2022 6:09
LECVN022468338054,CN96121,LECCNYW,3/27/2022 14:38,3/26/2022 21:59,3/27/2022 18:42,3/27/2022 6:05
LECVN028166802883,CN91287,LECCNYW,3/29/2022 19:07,3/29/2022 19:54,3/30/2022 0:12,3/30/2022 6:16
LECVN028021025983,CN11320,LECCNSZ,3/29/2022 15:16,3/29/2022 20:00,3/29/2022 18:22,3/30/2022 6:33
LECVN024457565004,CN52975,LECCNYW,3/30/2022 10:02,3/29/2022 19:58,3/30/2022 12:07,3/30/2022 6:21
LECVN027965497593,CN14209,LECCNSZ,3/29/2022 2:33,3/28/2022 19:27,3/29/2022 6:07,3/29/2022 6:47
LECVN029060623523,CN80546,LECCNYW,3/29/2022 15:11,3/26/2022 21:54,3/29/2022 18:20,3/27/2022 6:03
LECVN028285562293,CN70636,LECCNYW,3/30/2022 3:09,3/29/2022 18:46,3/30/2022 6:41,3/30/2022 6:50
LECVN029451550613,CN41627,LECCNYW,3/29/2022 9:05,3/29/2022 18:54,3/29/2022 12:38,3/30/2022 5:59
LECVN022996376583,CN61510,LECCNYW,3/29/2022 21:03,3/29/2022 18:28,3/30/2022 0:05,3/30/2022 6:37
LECVN024007656223,CN85292,LECCNYW,3/29/2022 13:31,3/26/2022 23:33,3/29/2022 18:32,3/27/2022 6:37
LECVN028738322773,CN39062,LECCNYW,3/29/2022 21:35,3/29/2022 3:59,3/30/2022 0:44,3/29/2022 12:07
LECVN027974298183,CN73456,LECCNYW,3/30/2022 14:27,3/29/2022 22:28,3/30/2022 18:33,3/30/2022 6:29
LECVN027108569053,CN96121,LECCNYW,3/30/2022 7:56,3/30/2022 17:33,3/30/2022 12:01,3/31/2022 0:37
LECVN028666919613,CN32990,LECCNYW,3/30/2022 2:18,3/29/2022 19:32,3/30/2022 6:19,3/30/2022 6:33
LECVN029221297844,CN61510,LECCNYW,3/29/2022 19:03,3/29/2022 19:22,3/30/2022 0:10,3/30/2022 6:30
LECVN020516904544,CN93476,LECCNYW,3/28/2022 4:18,3/26/2022 23:09,3/28/2022 6:24,3/27/2022 6:16
LECVN024919664243,CN25990,LECCNYW,3/31/2022 1:14,3/29/2022 5:35,3/31/2022 6:20,3/29/2022 12:43
LECVN023010334273,CN39062,LECCNYW,3/27/2022 14:29,3/26/2022 23:22,3/27/2022 18:37,3/27/2022 6:23
LECVN021781814864,CN03356,LECCNSZ,3/30/2022 8:46,4/1/2022 6:09,3/30/2022 12:49,4/1/2022 16:43
LECVN021162230473,CN96121,LECCNYW,3/29/2022 21:14,3/29/2022 19:38,3/30/2022 0:15,3/30/2022 5:58
LECVN027059519473,CN15519,LECCNSZ,4/1/2022 20:58,3/31/2022 18:25,4/2/2022 0:34,4/1/2022 6:29
LECVN022356800584,CN59935,LECCNYW,3/30/2022 8:39,3/30/2022 17:10,3/30/2022 12:17,3/31/2022 0:19
LECVN022604641253,CN03356,LECCNSZ,3/30/2022 16:41,3/30/2022 19:40,3/30/2022 18:46,3/31/2022 6:12
LECVN029316736384,CN15519,LECCNSZ,3/29/2022 13:58,3/29/2022 12:55,3/29/2022 18:07,3/30/2022 0:15
LECVN020873939033,CN28326,LECCNYW,3/28/2022 22:07,3/29/2022 5:30,3/29/2022 0:13,3/29/2022 12:36
LECVN023023271793,CN48496,LECCNYW,4/1/2022 9:23,4/1/2022 5:21,4/1/2022 12:25,4/1/2022 12:23
LECVN027071161664,CN12633,LECCNSZ,3/31/2022 9:12,3/29/2022 13:14,3/31/2022 12:44,3/30/2022 0:31
LECVN028458241133,CN08863,LECCNSZ,3/30/2022 2:10,3/30/2022 18:50,3/30/2022 6:13,3/31/2022 6:55
LECVN028270032563,CN48496,LECCNYW,4/2/2022 21:13,4/1/2022 4:53,4/3/2022 0:46,4/1/2022 11:59
LECVN022651378043,CN39062,LECCNYW,3/29/2022 3:02,3/26/2022 23:33,3/29/2022 6:37,3/27/2022 6:36
LECVN026266586683,CN34621,LECCNYW,3/30/2022 14:53,3/29/2022 22:49,3/30/2022 17:55,3/30/2022 6:55
LECVN023879611044,CN95381,LECCNYW,3/31/2022 19:10,3/30/2022 16:06,4/1/2022 0:11,3/31/2022 0:09
LECVN020962633324,CN78864,LECCNYW,3/30/2022 8:19,3/29/2022 4:51,3/30/2022 12:25,3/29/2022 12:53
LECVN025051380413,CN78864,LECCNYW,3/30/2022 15:57,3/29/2022 19:48,3/30/2022 17:58,3/30/2022 6:06
LECVN022260425144,CN03356,LECCNSZ,3/30/2022 15:11,3/30/2022 20:01,3/30/2022 18:44,3/31/2022 6:38
LECVN023819351803,CN00328,LECCNSZ,4/2/2022 19:43,4/1/2022 13:17,4/3/2022 0:49,4/2/2022 0:33
LECVN029349055363,CN61510,LECCNYW,4/2/2022 8:10,4/1/2022 4:58,4/2/2022 12:17,4/1/2022 12:00
LECVN029665815134,CN73456,LECCNYW,4/1/2022 1:45,4/1/2022 5:49,4/1/2022 6:48,4/1/2022 12:50
LECVN026838960404,CN32990,LECCNYW,3/30/2022 1:21,3/29/2022 19:21,3/30/2022 6:22,3/30/2022 6:24
LECVN022837328053,CN93476,LECCNYW,3/27/2022 18:56,3/26/2022 22:49,3/28/2022 0:05,4/1/2022 5:56
LECVN028846704623,CN48496,LECCNYW,3/28/2022 13:02,3/29/2022 3:54,3/28/2022 18:04,3/29/2022 11:56
LECVN028037466643,CN91249,LECCNYW,3/29/2022 8:49,3/29/2022 4:36,3/29/2022 12:28,3/29/2022 12:42
LECVN026186834443,CN94806,LECCNYW,3/29/2022 4:25,3/26/2022 23:32,3/29/2022 6:28,3/27/2022 6:35
LECVN020721153323,CN48496,LECCNYW,3/28/2022 13:04,3/29/2022 20:29,3/28/2022 18:06,3/30/2022 6:47
LECVN028750015274,CN39062,LECCNYW,3/29/2022 9:36,3/29/2022 4:03,3/29/2022 12:43,3/29/2022 12:06
LECVN026166431033,CN05856,LECCNSZ,4/1/2022 2:23,4/1/2022 5:50,4/1/2022 6:00,4/1/2022 16:23
LECVN023894144973,CN14209,LECCNSZ,3/29/2022 8:53,3/29/2022 13:35,3/29/2022 12:24,3/30/2022 0:07
LECVN025253539293,CN39062,LECCNYW,3/30/2022 8:31,3/29/2022 18:42,3/30/2022 12:32,3/30/2022 6:45
LECVN021118638773,CN15519,LECCNSZ,3/30/2022 3:59,3/29/2022 19:01,3/30/2022 6:05,3/30/2022 6:18
LECVN024620784303,CN69607,LECCNYW,3/29/2022 13:26,3/26/2022 23:45,3/29/2022 18:28,3/27/2022 6:50
LECVN023911054233,CN32990,LECCNYW,3/31/2022 8:07,3/29/2022 5:43,3/31/2022 12:14,3/29/2022 12:46
LECVN025824463643,CN96121,LECCNYW,4/1/2022 9:58,4/1/2022 5:36,4/1/2022 11:59,4/1/2022 12:43
LECVN024260101503,CN48496,LECCNYW,3/31/2022 9:24,3/30/2022 17:18,3/31/2022 12:55,3/31/2022 0:27
LECVN025034064633,CN05856,LECCNSZ,3/29/2022 21:56,3/28/2022 17:50,3/30/2022 0:01,3/29/2022 5:59
LECVN024905443433,CN32990,LECCNYW,3/28/2022 16:07,3/29/2022 4:18,3/28/2022 18:11,3/29/2022 12:20
LECVN025967739404,CN80546,LECCNYW,3/30/2022 9:10,3/29/2022 18:45,3/30/2022 12:18,3/30/2022 6:52
LECVN025280001383,CN48496,LECCNYW,3/30/2022 2:26,3/29/2022 4:39,3/30/2022 6:03,3/29/2022 12:46
LECVN026038970733,CN59935,LECCNYW,3/29/2022 22:27,3/26/2022 23:33,3/30/2022 0:34,3/27/2022 6:35
LECVN024294972393,CN25990,LECCNYW,3/29/2022 8:23,3/29/2022 4:17,3/29/2022 11:58,3/29/2022 12:23
LECVN021325357093,CN14209,LECCNSZ,3/30/2022 9:50,4/1/2022 6:04,3/30/2022 11:57,4/1/2022 16:41
LECVN022653657743,CN01710,LECCNSZ,3/29/2022 20:57,3/29/2022 12:31,3/30/2022 0:32,3/30/2022 0:37
LECVN022990397393,CN91287,LECCNYW,3/29/2022 9:57,3/29/2022 4:36,3/29/2022 12:02,3/29/2022 12:40
LECVN022430642513,CN14209,LECCNSZ,3/30/2022 21:55,3/29/2022 13:17,3/31/2022 0:57,3/30/2022 0:33
LECVN029470213063,CN32990,LECCNYW,3/28/2022 20:07,3/29/2022 5:26,3/29/2022 0:12,3/29/2022 12:30
LECVN020282758113,CN26450,LECCNYW,3/29/2022 20:38,3/29/2022 19:27,3/30/2022 0:45,3/30/2022 6:28
LECVN021498067593,CN08069,LECCNSZ,4/1/2022 1:25,4/1/2022 13:22,4/1/2022 6:27,4/2/2022 0:43
LECVN026061470474,CN91249,LECCNYW,3/29/2022 14:48,3/29/2022 18:40,3/29/2022 18:24,3/30/2022 6:46
LECVN025944146723,CN32206,LECCNYW,3/30/2022 0:53,3/29/2022 19:20,3/30/2022 6:01,3/30/2022 6:22
LECVN026961508493,CN32990,LECCNYW,3/30/2022 13:49,3/29/2022 18:54,3/30/2022 18:50,3/30/2022 6:02
LECVN022003115173,CN09482,LECCNSZ,3/30/2022 3:10,3/29/2022 12:11,3/30/2022 6:14,3/30/2022 0:17
LECVN025391192513,CN34621,LECCNYW,3/28/2022 19:55,3/29/2022 20:15,3/29/2022 0:01,3/30/2022 6:37
LECVN025778274803,CN70331,LECCNYW,3/30/2022 22:24,3/29/2022 20:21,3/31/2022 0:33,3/30/2022 6:41
LECVN026569547453,CN25990,LECCNYW,3/29/2022 18:52,3/29/2022 19:48,3/29/2022 23:59,3/30/2022 6:04
LECVN029840874714,CN25266,LECCNYW,3/31/2022 22:32,3/30/2022 17:39,4/1/2022 0:35,3/31/2022 0:43
LECVN020292878053,CN08069,LECCNSZ,3/31/2022 21:14,4/1/2022 13:02,4/1/2022 0:15,4/2/2022 0:26
LECVN024994109343,CN93476,LECCNYW,3/29/2022 21:36,3/29/2022 19:45,3/30/2022 0:44,3/30/2022 6:08
LECVN024829239803,CN80546,LECCNYW,4/2/2022 8:30,4/1/2022 5:49,4/2/2022 12:35,4/1/2022 12:50
LECVN026771181133,CN93476,LECCNYW,3/31/2022 10:20,3/29/2022 5:48,3/31/2022 12:27,3/29/2022 12:52
LECVN023489905143,CN00328,LECCNSZ,3/29/2022 8:19,3/29/2022 14:02,3/29/2022 12:26,3/30/2022 0:36
LECVN024127950294,CN12633,LECCNSZ,3/30/2022 20:29,3/31/2022 18:11,3/31/2022 0:30,4/1/2022 6:13
LECVN027849724623,CN03356,LECCNSZ,3/30/2022 7:01,3/29/2022 12:16,3/30/2022 12:07,3/30/2022 0:18
LECVN020369313503,CN05856,LECCNSZ,3/29/2022 3:39,3/30/2022 19:41,3/29/2022 6:45,3/31/2022 6:17
LECVN021627193263,CN78864,LECCNYW,4/1/2022 8:32,4/1/2022 5:12,4/1/2022 12:37,4/1/2022 12:13
LECVN024840160353,CN05856,LECCNSZ,3/29/2022 10:32,3/30/2022 18:49,3/29/2022 12:41,3/31/2022 6:54
LECVN020212223513,CN08969,LECCNSZ,3/30/2022 4:03,3/30/2022 19:29,3/30/2022 6:04,3/31/2022 6:02
LECVN023109486583,CN99813,LECCNYW,3/29/2022 7:15,3/26/2022 23:25,3/29/2022 12:18,3/27/2022 6:29
LECVN029191169913,CN25990,LECCNYW,3/29/2022 9:09,3/26/2022 23:14,3/29/2022 12:44,3/27/2022 6:17
LECVN020121358023,CN00328,LECCNSZ,3/31/2022 7:44,3/29/2022 18:36,3/31/2022 12:46,3/30/2022 6:00
LECVN022675602633,CN59935,LECCNYW,3/28/2022 14:32,3/29/2022 4:42,3/28/2022 18:36,3/29/2022 12:47
LECVN023433047413,CN91856,LECCNYW,3/31/2022 21:02,3/29/2022 3:52,4/1/2022 0:07,3/29/2022 12:01
LECVN021609422193,CN48496,LECCNYW,4/1/2022 1:18,4/1/2022 5:16,4/1/2022 6:26,4/1/2022 12:24
LECVN021899864224,CN00328,LECCNSZ,4/2/2022 13:54,4/1/2022 13:05,4/2/2022 18:02,4/2/2022 0:29
LECVN029038934933,CN34621,LECCNYW,3/28/2022 15:07,3/29/2022 19:40,3/28/2022 18:42,3/30/2022 6:45
LECVN027766779943,CN14209,LECCNSZ,3/30/2022 13:59,3/31/2022 17:49,3/30/2022 18:03,4/1/2022 5:52
LECVN022454830233,CN48496,LECCNYW,4/2/2022 14:01,4/1/2022 5:22,4/2/2022 18:10,4/1/2022 12:25
LECVN028724004213,CN69053,LECCNYW,3/30/2022 14:57,3/30/2022 17:07,3/30/2022 18:06,3/31/2022 0:15
LECVN023646672983,CN05856,LECCNSZ,3/30/2022 9:23,3/29/2022 13:19,3/30/2022 12:54,3/30/2022 0:40
LECVN021960352863,CN85292,LECCNYW,3/31/2022 21:25,3/29/2022 5:19,4/1/2022 0:28,3/29/2022 12:25
LECVN020459491834,CN48496,LECCNYW,3/31/2022 8:39,3/30/2022 17:33,3/31/2022 12:14,3/31/2022 0:36
LECVN021002202543,CN71198,LECCNYW,4/1/2022 20:08,4/1/2022 5:41,4/2/2022 0:09,4/1/2022 12:43
LECVN026217531314,CN32990,LECCNYW,3/30/2022 22:13,3/30/2022 16:49,3/31/2022 0:16,3/30/2022 23:53
LECVN023483559744,CN39062,LECCNYW,4/1/2022 13:27,3/29/2022 22:25,4/1/2022 18:35,3/30/2022 6:31
LECVN023135959093,CN34621,LECCNYW,4/1/2022 19:19,4/1/2022 5:00,4/2/2022 0:25,4/1/2022 12:01
LECVN024585271723,CN59935,LECCNYW,3/29/2022 16:50,3/29/2022 4:23,3/29/2022 18:57,3/29/2022 12:25
